Report Run Date,Project,Project State,ID,Type,Summary,State,Responsible User,All Content Count,Total number of requirements,Specified Requirements,Accepted  Requirements,Rejected Requirements,Deleted Requirements,Customer /Supplier - Accepted Requirements,"Req upstream traceability count - Decomposed From""""","Req upstream traceability count-Decomposed From"" / ""Defined By""""","Acc Req downstream traceability count-Decomposes To""""",Acc req - SW relevant,Acc Req - HW relevant,Acc Req - ME relevant,Acc Downstream traceability count - SW relevant,Acc Downstream traceability count - HW relevant,Acc Downstream traceability count - ME relevant,"Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""""",Req test traceability count,Req test pass count,Total number of requirements (Functional),Accepted Requirements (Functional),"Req upstream traceability count-Decomposed From"" / ""Defined By"" (Functional)""","Acc Req downstream traceability count-Decomposes To"" (Functional)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Functional)""",ASIL Determined Requirements,Total number of requirements - (Safety Relevant),Accepted  Requirements (Safety Relevant),Rejected Requirements (Safety Relevant),"Req upstream traceability count-Decomposed From"" / ""Defined By(Safety Relevant)""","Acc Req downstream traceability count-Decomposes To"" (Safety Relevant)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Safety Relevant)""",Allocated Requirements,Planned For Variants ( >0 ),No of RQ mapped to release name,Req having Spawns relationship count,Document Churn from Initial Baseline,Last Week Document Churn,Reused Count,Stability
04.07.2019  2:48:00 PM,,ALM_Active,4387143,SP Doc,,ALM_Open,"M, Balraj (balrajm)",26,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387188,SP Doc,,ALM_Open,,124,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387249,SP Doc,,ALM_Open,,78,35,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387296,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",26,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387352,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",58,29,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387405,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",29,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,4387448,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",24,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387542,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",37,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
04.07.2019  2:48:00 PM,,ALM_Active,4387585,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",37,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387653,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",69,39,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4387696,SP Doc,,ALM_Open,"M, Balraj (balrajm)",103,77,5,22,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4389446,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",63,39,0,6,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4392420,SP Doc,,ALM_Open,,48,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4397939,SP Doc,,ALM_Open,,45,23,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
04.07.2019  2:48:00 PM,,ALM_Active,4397996,SP Doc,,ALM_Open,,36,16,2,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,4398055,SP Doc,,ALM_Open,,45,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,4398101,SP Doc,,ALM_Open,,42,21,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
04.07.2019  2:48:00 PM,,ALM_Active,4398158,SP Doc,,ALM_Open,,25,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4398280,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",28,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,4398327,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",42,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
04.07.2019  2:48:00 PM,,ALM_Active,4398370,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",38,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
04.07.2019  2:48:00 PM,,ALM_Active,4398413,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",39,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
04.07.2019  2:48:00 PM,,ALM_Active,4398457,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",47,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
04.07.2019  2:48:00 PM,,ALM_Active,4398500,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",37,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
04.07.2019  2:48:00 PM,,ALM_Active,4398543,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",39,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
04.07.2019  2:48:00 PM,,ALM_Active,4398587,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",63,37,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
04.07.2019  2:48:00 PM,,ALM_Active,4398630,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",28,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,4398675,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",65,38,0,34,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
04.07.2019  2:48:00 PM,,ALM_Active,4398756,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4398821,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4409563,SP Doc,,ALM_Open,,63,29,4,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
04.07.2019  2:48:00 PM,,ALM_Active,4409618,SP Doc,,ALM_Open,,28,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,4409663,SP Doc,,ALM_Open,,60,34,2,32,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
04.07.2019  2:48:00 PM,,ALM_Active,4409706,SP Doc,,ALM_Open,,39,13,1,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
04.07.2019  2:48:00 PM,,ALM_Active,4409759,SP Doc,,ALM_Open,,85,48,2,46,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
04.07.2019  2:48:00 PM,,ALM_Active,4415512,SP Doc,,ALM_Open,"L, Raagapriya (raagapriya) [Inactive]",26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4415556,SP Doc,,ALM_Open,"L, Raagapriya (raagapriya) [Inactive]",25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4415605,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4415658,SP Doc,,ALM_Open,,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4415701,SP Doc,,ALM_Open,,83,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4415745,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4415791,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",36,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,4415834,SP Doc,,ALM_Open,"L, Raagapriya (raagapriya) [Inactive]",59,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Proposed,4419040,RQ L1sw Doc,,ALM_Open,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,4437534,SP Doc,,ALM_Open,"Chamarthi, Harshini (chamarthi) [Inactive]",39,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4437603,SP Doc,,ALM_Open,"Chamarthi, Harshini (chamarthi) [Inactive]",89,46,0,32,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
04.07.2019  2:48:00 PM,,ALM_Active,4439476,SP Doc,,ALM_Open,,90,62,0,51,0,4,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
04.07.2019  2:48:00 PM,,ALM_Active,4439520,SP Doc,,ALM_Open,,36,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,4439574,SP Doc,,ALM_Open,,46,21,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
04.07.2019  2:48:00 PM,,ALM_Active,4439619,SP Doc,,ALM_Open,,86,46,0,26,0,12,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
04.07.2019  2:48:00 PM,,ALM_Active,4448123,SP Doc,,ALM_Open,,34,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4459142,RQ L1sw Doc,,ALM_Open,"Kamping, Ruppert (kamping)",51,9,0,9,0,0,0,9,9,0,0,0,0,0,0,0,9,9,9,7,7,7,0,7,8,8,8,0,8,0,8,9,9,0,9,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4459847,SP Doc,,ALM_Open,,520,307,49,1,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4461460,SP Doc,,ALM_Open,,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4480081,IN Edit Doc,,ALM_Open,,33,21,0,21,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4480176,IN Edit Doc,,ALM_Open,,226,87,0,87,0,0,87,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,87,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4483065,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",38,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4483109,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",46,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
04.07.2019  2:48:00 PM,,ALM_Active,4483160,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",107,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4483214,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",47,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4483257,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",69,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4483300,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",111,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4483345,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",192,148,0,148,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4483388,SP Doc,,ALM_Open,"G, Sridhar (gsridhar)",74,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4491843,SP Doc,,ALM_Open,,39,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4491889,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4491937,SP Doc,,ALM_Open,,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4491982,SP Doc,,ALM_Open,,89,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492028,SP Doc,,ALM_Open,,51,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492071,SP Doc,,ALM_Open,,43,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492117,SP Doc,,ALM_Open,,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492194,SP Doc,,ALM_Open,,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492287,SP Doc,,ALM_Open,,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492346,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492389,SP Doc,,ALM_Open,,57,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492432,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492475,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492518,SP Doc,,ALM_Open,,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492563,SP Doc,,ALM_Open,,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
04.07.2019  2:48:00 PM,,ALM_Active,4492606,SP Doc,,ALM_Open,,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4492695,SP Doc,,ALM_Open,,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,4492740,SP Doc,,ALM_Open,,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4492786,SP Doc,,ALM_Open,,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4492830,SP Doc,,ALM_Open,,57,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493025,SP Doc,,ALM_Open,,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493118,SP Doc,,ALM_Open,,34,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493167,SP Doc,,ALM_Open,,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493218,SP Doc,,ALM_Open,,75,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493277,SP Doc,,ALM_Open,,57,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493427,SP Doc,,ALM_Open,,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493470,SP Doc,,ALM_Open,,57,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493525,SP Doc,,ALM_Open,,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4493570,SP Doc,,ALM_Open,,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4494098,SP Doc,,ALM_Open,,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4496755,RQ L3 Doc,,ALM_Open,,20,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Active,4507783,SP Doc,,ALM_Open,"L, Raagapriya (raagapriya) [Inactive]",134,106,1,22,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,4507826,SP Doc,,ALM_Open,"L, Raagapriya (raagapriya) [Inactive]",62,32,0,15,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
04.07.2019  2:48:00 PM,,ALM_Active,4510735,SP Doc,,ALM_Open,,371,108,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1
04.07.2019  2:48:00 PM,,ALM_Active,4519251,SP Doc,,ALM_Open,"Sankaranarayanan, Nagaraja (sankaranara)",43,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
04.07.2019  2:48:00 PM,,ALM_Active,4519346,SP Doc,,ALM_Open,"Sankaranarayanan, Nagaraja (sankaranara)",137,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,4519389,SP Doc,,ALM_Open,"Sankaranarayanan, Nagaraja (sankaranara)",40,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
04.07.2019  2:48:00 PM,,ALM_Active,4519475,SP Doc,,ALM_Open,"Sankaranarayanan, Nagaraja (sankaranara)",82,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
